,antecedents,consequents,confidence,lift,conviction,antecedent_len,consequent_len
5616,"({'exec_inorder_higher', 'has_title_T'})","({'num_commits_lower', 'num_contrib_lower'})",0.8383696416022487,1.0124959667426208,1.0640160932192124,2,2
10387,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})","({'has_author_F', 'has_error_F'})",0.8383594692400483,1.0173101398458426,1.0882525391375735,3,2
13401,"({'has_author_F', 'num_contrib_lower', 'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8383433533734135,1.0221631839161736,1.1124450328450168,4,2
13862,"({'has_author_F', 'jupyter_prop_high', 'markdown_prop_med', 'num_contrib_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.838340486409156,1.0221596883253734,1.1124253040949006,4,2
7526,"({'has_author_F', 'has_equation_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8383152173913043,0.9977039808018069,0.9880680338481969,4,1
13629,"({'has_author_F', 'has_comments_T', 'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8383102694828842,1.022122845867636,1.1122174116499741,4,2
15771,"({'has_author_F', 'has_comments_T', 'has_error_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'num_commits_lower'})",0.8383067314365024,1.0161696940322893,1.0824985996706642,4,2
4381,"({'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T'})",0.8382716049382715,0.9884098028376634,0.939221180790414,2,2
3565,"({'has_author_F', 'has_links_F'})","({'exec_inorder_higher', 'has_comments_T'})",0.8382671480144404,0.9884045476588178,0.9391952983725134,2,2
11698,"({'jupyter_prop_high', 'has_error_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T'})",0.8382671480144404,0.9884045476588178,0.9391952983725134,3,2
4845,"({'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8382608695652173,1.010234430391327,1.0525055969361168,2,2
3262,"({'has_error_F', 'markdown_prop_med'})","({'has_author_F', 'non_exec_prop_low'})",0.8382533825338253,1.0054651829240806,1.0281694114679198,2,2
5458,"({'has_error_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8382533825338253,1.0220534855694485,1.111826240222527,2,2
2459,"({'has_author_F', 'has_comments_T', 'has_equation_F'})",({'markdown_prop_med'}),0.838235294117647,1.0220314309864444,1.1117019165906108,3,1
7253,"({'has_author_F', 'has_equation_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'num_commits_lower'})",0.8382252559726961,1.0160709319753687,1.0819534152167618,3,2
7377,"({'has_author_F', 'has_comments_T', 'has_equation_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8382053025152957,0.9975731678246974,0.987396791977376,4,1
3460,"({'has_author_F', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8382034632034633,1.012295273694852,1.0629232608622663,2,2
11778,"({'non_exec_prop_low', 'has_comments_T', 'markdown_prop_med'})","({'num_commits_lower', 'num_contrib_lower'})",0.838185511171293,1.0122735930908973,1.0628053379697513,3,2
2091,"({'longer_ending_F', 'markdown_prop_med'})","({'non_exec_prop_low', 'num_contrib_lower'})",0.8381831085876508,1.0138740769663717,1.0708818641978142,2,2
9821,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T'})",0.8381437464629314,0.9902977427264446,0.9492663600040285,3,2
507,({'jupyter_prop_high'}),"({'has_author_F', 'non_exec_prop_low'})",0.8381374722838137,1.0053261513100615,1.027433136214969,1,2
13984,"({'exec_inorder_higher', 'has_comments_T', 'jupyter_prop_high'})","({'has_author_F', 'num_contrib_lower', 'num_commits_lower'})",0.8381201044386423,1.053282040191404,1.2619084496134945,3,3
10585,"({'exec_inorder_higher', 'has_comments_T', 'has_equation_F', 'num_contrib_lower'})",({'markdown_prop_med'}),0.8381147540983607,1.0218844606915083,1.110874141522413,4,1
9725,"({'exec_inorder_higher', 'has_comments_T', 'num_contrib_lower'})","({'has_author_F', 'non_exec_prop_low'})",0.8380900109769484,1.0052692225906747,1.0271319607306408,3,2
14137,"({'has_author_F', 'num_contrib_lower', 'jupyter_prop_high', 'num_commits_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8380889183808891,1.0100272025305717,1.05138782548962,4,2
10006,"({'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8380541871921182,1.0121149935989155,1.0619434952110505,3,2
10463,"({'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8380541871921182,1.0099853460584656,1.0511623429754056,3,2
9950,"({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8380476982806434,1.0121071569641296,1.06190094652691,3,2
341,({'longer_ending_F'}),"({'non_exec_prop_low', 'num_contrib_lower'})",0.8380447585394581,1.0137067274624596,1.0699670647990156,1,2
10087,"({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})","({'has_author_F', 'non_exec_prop_low'})",0.8380102040816327,1.005173496100011,1.0266259275425587,3,2
252,"({'exec_inorder_higher', 'longer_ending_F'})",({'has_equation_F'}),0.8379888268156426,1.0394328111719746,1.1962251087463696,2,1
4774,"({'has_comments_T', 'jupyter_prop_high', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8379779650032404,0.9973026066609995,0.9860113487560018,3,1
8403,"({'has_author_F', 'num_contrib_lower', 'exec_skips_lower', 'num_commits_lower'})",({'jupyter_prop_high'}),0.8379599741768883,1.0641720071171015,1.3118421121276567,4,1
11488,"({'num_commits_lower', 'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.837942122186495,1.0098502903362756,1.0504354513520806,3,2
3020,"({'jupyter_prop_high', 'has_error_F'})","({'has_author_F', 'non_exec_prop_low'})",0.837942122186495,1.0050918334708168,1.026194633243956,2,2
7339,"({'has_author_F', 'has_equation_F', 'non_exec_prop_low'})","({'has_comments_T', 'num_contrib_lower'})",0.837942122186495,1.0029913280717138,1.015420936307011,3,2
5024,"({'jupyter_prop_high', 'num_commits_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8379224030037548,1.0216499336251208,1.109555773894491,2,2
11038,"({'has_comments_T', 'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'num_commits_lower'})",0.837916063675832,1.0156961385615508,1.0798894743405865,3,2
14229,"({'exec_inorder_higher', 'jupyter_prop_high', 'has_error_F'})","({'has_author_F', 'num_contrib_lower', 'num_commits_lower'})",0.8379102478231748,1.0530183092500787,1.2602746644252936,3,3
3273,"({'exec_inorder_higher', 'markdown_prop_med'})","({'has_author_F', 'exec_skips_lower'})",0.8378982671883733,1.038758079073898,1.1928641310073902,2,2
3760,"({'has_author_F', 'num_commits_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8378803777544597,1.0097758787140805,1.0500353854042628,2,2
5350,"({'has_comments_T', 'has_error_F', 'exec_skips_lower'})",({'markdown_prop_med'}),0.8378746594005451,1.0215917214936927,1.1092290255255317,3,1
15629,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8378548895899053,1.0118743026096326,1.0606382274065147,4,2
5773,"({'has_comments_T', 'num_commits_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8378223495702005,1.0097059457471487,1.0496596761332173,2,2
1364,"({'has_comments_T', 'num_commits_lower'})",({'exec_skips_lower'}),0.8378223495702005,0.9971174040858855,0.9850652345250196,2,1
15542,"({'exec_inorder_higher', 'has_author_F', 'non_exec_prop_low', 'num_commits_lower'})","({'has_error_F', 'num_contrib_lower'})",0.8378209142141514,1.0386621831518512,1.1922951822558974,4,2
15544,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower', 'num_contrib_lower'})","({'has_author_F', 'has_error_F'})",0.8378209142141514,1.0166566284240577,1.0846387323908049,4,2
9416,"({'exec_inorder_higher', 'non_exec_prop_low', 'markdown_prop_med'})","({'has_author_F', 'num_commits_lower'})",0.8378033205619413,1.00703431658311,1.0360809329213598,3,2
11956,"({'exec_inorder_higher', 'non_exec_prop_low', 'markdown_prop_med'})","({'num_commits_lower', 'num_contrib_lower'})",0.8378033205619413,1.0118120228821337,1.0603010066779628,3,2
8172,"({'exec_inorder_higher', 'has_author_F', 'markdown_prop_med', 'num_commits_lower'})",({'jupyter_prop_high'}),0.8378016085790885,1.0639708898307603,1.3105612692137036,4,1
12809,"({'exec_inorder_higher', 'has_comments_T', 'longer_ending_F', 'has_author_F'})","({'non_exec_prop_low', 'num_contrib_lower'})",0.8377793799567411,1.0133857230627739,1.0682166933410928,4,2
5835,"({'exec_inorder_higher', 'has_comments_T', 'non_exec_prop_low'})",({'exec_skips_lower'}),0.837773830669035,0.9970596602923425,0.9847706194024864,3,1
3667,"({'non_exec_prop_low', 'exec_skips_lower'})","({'has_author_F', 'has_comments_T'})",0.837772397094431,0.9898589797541729,0.9470934285360624,2,2
14297,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'non_exec_prop_low'})","({'has_error_F', 'num_contrib_lower'})",0.8377437325905291,1.0385664996563324,1.1917280344996182,4,2
14375,"({'has_author_F', 'has_comments_T', 'jupyter_prop_high', 'num_commits_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8377192982456141,1.0214022949870685,1.1081670933264127,4,2
11392,"({'has_comments_T', 'jupyter_prop_high', 'num_commits_lower'})","({'has_error_F', 'num_contrib_lower'})",0.8377037562012758,1.038516940182426,1.191434491145341,3,2
8739,"({'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})","({'has_author_F', 'non_exec_prop_low'})",0.8377001455604075,1.0048015882088448,1.0246646558085548,3,2
16485,"({'has_author_F', 'has_error_F', 'exec_inorder_higher', 'exec_skips_lower', 'has_comments_T'})","({'num_commits_lower', 'num_contrib_lower'})",0.8376811594202898,1.0116644893157005,1.0595030242564063,5,2
5631,"({'has_title_T', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F'})",0.8376623376623377,1.0111087542594392,1.0566914011348758,2,2
6632,"({'exec_inorder_higher', 'longer_ending_F', 'exec_skips_lower'})","({'has_author_F', 'has_error_F'})",0.8376623376623377,1.0164642031697118,1.0835792230467047,3,2
2053,"({'exec_inorder_higher', 'longer_ending_F', 'exec_skips_lower'})",({'jupyter_prop_high'}),0.8376623376623377,1.0637940219425808,1.309436927106067,3,1
9676,"({'has_author_F', 'has_comments_T', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8376543209876542,1.0116320766382265,1.059327870838609,3,2
5602,"({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8376225490196079,0.9968796154825568,0.9838531414970809,3,1
12233,"({'has_comments_T', 'has_error_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8376127689104789,1.021272407436885,1.1074401131144913,3,2
12216,"({'has_comments_T', 'has_error_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8376127689104789,1.0094533685291462,1.0483049614433293,3,2
3811,"({'exec_inorder_higher', 'num_commits_lower'})","({'has_author_F', 'has_error_F'})",0.8375661375661374,1.0163474688368754,1.082937482316442,2,2
15193,"({'num_commits_lower', 'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T'})",0.8375599725839616,0.9896079923619681,0.9458549046258797,4,2
5669,"({'non_exec_prop_low', 'num_commits_lower'})","({'has_error_F', 'num_contrib_lower'})",0.8375430539609644,1.0383177146236848,1.1902559253986642,2,2
3443,"({'exec_inorder_higher', 'has_author_F'})","({'num_commits_lower', 'num_contrib_lower'})",0.8375000000000001,1.0114457037427518,1.0583218614645946,2,2
3773,"({'exec_skips_lower', 'num_commits_lower'})","({'has_author_F', 'non_exec_prop_low'})",0.8375,1.0045615183246075,1.023402612228453,2,2
7931,"({'has_author_F', 'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8374999999999999,1.0093174644923724,1.047577477084242,3,2
232,"({'longer_ending_F', 'markdown_prop_med'})",({'has_equation_F'}),0.837473385379702,1.038793462861341,1.1924313670924198,2,1
6,({'longer_ending_F'}),({'has_equation_F'}),0.8374558303886926,1.0387716878291797,1.1923025828857725,1,1
8409,"({'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8374193548387096,1.075407927093881,1.3611751990189342,3,2
2149,"({'has_comments_T', 'longer_ending_F'})","({'num_commits_lower', 'num_contrib_lower'})",0.8374091209517516,1.0113359494467384,1.0577303197737349,2,2
4109,"({'exec_inorder_higher', 'has_comments_T', 'has_equation_F'})",({'markdown_prop_med'}),0.8374035989717223,1.0210173737329515,1.106015461774291,3,1
7909,"({'exec_inorder_higher', 'has_equation_F', 'exec_skips_lower'})","({'has_author_F', 'non_exec_prop_low'})",0.837393021724819,1.0044332004039584,1.0227293210361974,3,2
9976,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'num_commits_lower', 'num_contrib_lower'})",0.8373893805309734,1.011312109012367,1.05760191462006,3,2
10199,"({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})","({'has_author_F', 'num_commits_lower'})",0.8373493975903614,1.006488704029128,1.0331894530934251,3,2
1615,"({'has_author_F', 'longer_ending_F', 'exec_skips_lower'})",({'jupyter_prop_high'}),0.8373275236020333,1.0633688229336244,1.3067418313899102,3,1
4547,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8373266078184111,1.0209235010707716,1.1054919993638739,2,2
290,"({'longer_ending_F', 'exec_skips_lower'})",({'jupyter_prop_high'}),0.8373071528751753,1.063342953013873,1.3065782146028688,2,1
321,"({'longer_ending_F', 'exec_skips_lower'})",({'markdown_prop_med'}),0.8373071528751753,1.0208997803283804,1.105359803729737,2,1
6570,"({'longer_ending_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_commits_lower'})",0.8373071528751753,1.0534160830516346,1.2609687081382923,2,3
7713,"({'has_author_F', 'has_equation_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_comments_T'})",0.8372990353697749,0.98726304170466,0.9336068444488919,3,2
11541,"({'num_commits_lower', 'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8372990353697749,1.0208898829335573,1.105304654922251,3,2
2978,"({'jupyter_prop_high', 'num_commits_lower'})","({'has_author_F', 'exec_skips_lower'})",0.8372966207759699,1.0380122068169628,1.188453144411241,2,2
2915,"({'has_comments_T', 'jupyter_prop_high'})","({'has_author_F', 'non_exec_prop_low'})",0.8372817955112218,1.0042997871812613,1.0220302332465365,2,2
3630,"({'has_comments_T', 'exec_skips_lower'})","({'has_author_F', 'num_commits_lower'})",0.8372781065088757,1.0064030125980243,1.0327367961588823,2,2
5844,"({'has_comments_T', 'exec_skips_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8372781065088757,1.0090500484018066,1.046148962342764,2,2
4408,"({'has_equation_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_comments_T'})",0.8372379778051787,0.9871910484568526,0.9332566168009204,2,2
5394,"({'markdown_prop_med', 'num_commits_lower'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8372379778051787,1.0208154375474532,1.1048900175918939,2,2
14688,"({'exec_inorder_higher', 'has_author_F', 'markdown_prop_med', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.837224816544363,1.0111133656843097,1.056532690284864,4,2
15232,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'exec_skips_lower'})","({'num_commits_lower', 'num_contrib_lower'})",0.8372093023255814,1.0110946292187175,1.0564320009976929,4,2
11884,"({'non_exec_prop_low', 'markdown_prop_med', 'exec_skips_lower'})","({'has_comments_T', 'num_contrib_lower'})",0.8372093023255814,1.0021141649048626,1.010849909584087,3,2
16186,"({'exec_inorder_higher', 'has_comments_T', 'non_exec_prop_low', 'num_commits_lower'})","({'has_error_F', 'num_contrib_lower'})",0.8372093023255813,1.0379039565086077,1.1878156762486747,4,2
11055,"({'has_comments_T', 'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.837192474674385,1.0089468487527702,1.045598719627528,3,2
7763,"({'exec_inorder_higher', 'has_equation_F', 'has_error_F'})","({'has_author_F', 'has_comments_T'})",0.8371786420566909,0.9891574362825574,0.9436396955522139,3,2
2436,"({'has_equation_F', 'jupyter_prop_high'})","({'has_author_F', 'exec_skips_lower'})",0.8371621621621621,1.037845515970516,1.1874718137543443,2,2
4673,"({'exec_skips_lower', 'markdown_prop_med', 'num_commits_lower'})",({'jupyter_prop_high'}),0.8371592539454806,1.0631551279318714,1.3053915243905956,3,1
1054,"({'jupyter_prop_high', 'non_exec_prop_low'})",({'exec_skips_lower'}),0.837150127226463,0.9963173721952348,0.9809990178961149,2,1
9104,"({'has_author_F', 'non_exec_prop_low', 'markdown_prop_med', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8371467025572006,0.9963132963940502,0.980978388303495,4,1
13853,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'markdown_prop_med'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8371428571428571,1.0750528507367072,1.3588642054722133,4,2
3843,"({'has_author_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8371212121212122,1.008860966317568,1.0451412503933495,2,2
6397,"({'exec_inorder_higher', 'longer_ending_F', 'has_author_F'})","({'non_exec_prop_low', 'num_contrib_lower'})",0.8370895041854476,1.0125512429191448,1.0636931246689663,3,2
16496,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'num_contrib_lower', 'has_comments_T'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.837074583635047,1.0206162166619972,1.103781948688103,5,2
2666,"({'has_equation_F', 'num_commits_lower'})","({'has_author_F', 'exec_skips_lower'})",0.8370370370370369,1.0376903960237291,1.186560057140589,2,2
12225,"({'exec_inorder_higher', 'has_comments_T', 'has_error_F', 'exec_skips_lower'})",({'markdown_prop_med'}),0.8370319001386962,1.0205641741446263,1.103492853627051,4,1
5438,"({'has_error_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'non_exec_prop_low'})",0.8370233702337023,1.0087430516598697,1.0445138071040907,2,2
